time	m=0	m=1	m=2	m=2	m=4	m=5	m=5	m=7	m=8
0.511048	0.988598	3.47421	5.15408	5.42337	4.08546	1.97558	2.64923	4.73075	2.78736
0.511048	0.0356945	0.151395	0.276493	0.395183	0.477652	0.492293	0.418922	0.268925	0.0745751
0.511048	14.562	29.0007	28.7965	28.805	29.0729	29.3302	29.3235	29.1129	14.494
0.511048	15.4576	26.282	15.0218	11.9123	23.4954	30.9516	29.3979	19.728	5.47905
0.511048	9138.83	16501.1	11968.3	7404.35	7739.15	11153.1	13561.7	14461.6	7299.06
0.511048	362.673	762.669	826.324	843.746	800.114	747.692	752.01	802.553	415.433
0.511048	10.0559	19.9198	19.5418	19.4034	19.7226	20.3102	20.8172	21.0801	10.5737
0.511048	77.3748	158.118	164.035	165.619	161.525	157.326	159.057	165.118	84.1915
0.511048	259916	485406	389723	259853	176461	251160	379052	474244	254280
0.511048	13728.8	27576.9	27746.2	27671.5	27374.3	27196.8	27384.9	27772.5	13983.5
0.511048	1.3042	2.56825	2.46495	2.35035	2.29506	2.34372	2.47015	2.59568	1.32344
0.511048	3.17121	6.30332	6.20294	6.09171	6.03614	6.08064	6.20714	6.33974	3.19775
0.511048	0.961048	1.68853	1.15902	1.02269	1.55883	1.97264	1.90913	1.41293	0.509513
0.511048	7.18737	12.9523	9.97538	9.31574	12.0687	14.2756	13.7877	11.0456	4.56968
0.511048	83.6414	168.938	170.972	170.083	168.301	168.807	170.232	170.07	84.7358
0.511048	0.0760396	0.751244	1.03013	0.717295	0.522702	1.16809	1.48548	1.2276	0.445938
0.511048	3.59441	5.85131	4.07755	5.88795	7.43807	6.53785	5.25061	6.57068	3.83939
0.511048	16.8464	33.0563	31.8678	31.7865	33.5253	35.5194	35.7573	34.2383	16.6038
0.511048	0.335449	1.35367	2.29828	3.0421	3.53963	3.84626	4.04034	4.16113	2.10262
0.511048	44.824	82.8738	69.5329	67.1919	79.84	90.4238	87.9608	74.9132	33.2176
0.511048	748.945	1536.93	1645.46	1802.2	1979.84	2149.12	2284.07	2368.5	1198.42
0.511048	0.813786	1.03146	1.27577	3.13369	4.16873	3.92381	3.93175	5.38051	3.11801
0.511048	0.121239	0.15739	0.0770665	0.264552	0.326653	0.20781	0.108056	0.323394	0.210682
0.511048	0.251882	0.526137	0.564488	0.567335	0.506906	0.40078	0.314899	0.303634	0.157832
0.511048	163.396	323.051	321.794	328.421	330.57	326.168	323.942	323.94	161.836
0.511048	0.0894745	3.1796	4.47275	3.2284	0.608445	2.53343	3.57569	2.49487	0.0147749
