time	m=0	m=1	m=2	m=2	m=4	m=5	m=5	m=7	m=8
0.114148	391.197	8.03822	17.7949	11.1104	21.5063	2.35988	7.7697	2.67737	0.836723
0.115123	391.811	7.98986	18.0949	14.5637	20.534	1.97339	9.91648	2.46876	1.37865
0.116066	392.112	8.12258	17.9662	18.1277	19.7233	3.15796	11.858	2.62354	1.97205
0.116972	391.959	8.4542	17.7741	21.3051	18.6673	4.8474	13.1757	2.93201	2.25127
0.117827	391.411	8.74386	17.9055	23.7517	17.1445	6.39352	13.8322	3.3348	2.18254
0.118653	390.699	8.63225	18.2589	25.3974	15.0683	7.56737	13.7445	3.55027	1.86898
0.119474	390.071	8.22824	18.5657	26.3461	12.5181	8.25006	12.8869	3.49752	1.44269
0.120304	389.76	7.58438	18.7615	26.7805	9.84196	8.37169	11.3899	3.29455	1.0681
0.121171	389.859	6.91837	18.7885	26.7743	7.76324	8.1429	9.43626	2.91265	0.776887
0.122111	390.191	6.2609	18.5301	26.369	7.26392	7.6111	7.22365	2.4542	0.585463
0.123107	390.492	5.89194	17.9157	25.6628	8.23099	6.93533	5.26745	2.09261	0.525777
0.124111	390.464	6.15063	16.948	24.6993	9.21283	6.23001	4.62106	1.98198	0.564803
0.125117	390.17	6.91006	15.8702	23.3927	9.5508	5.25828	5.3922	2.06834	0.731164
0.12612	389.894	7.87883	15.1082	21.9315	9.18725	4.17733	6.19416	2.17584	0.910022
0.127129	389.737	8.83946	14.7925	20.6798	8.28677	3.4617	6.48582	2.16072	1.07806
0.128155	389.552	9.49015	14.9677	19.773	6.95176	3.22748	6.19204	2.08296	1.21978
0.129213	389.406	9.72898	15.2617	19.2631	5.55217	3.29321	5.47691	1.99298	1.34953
0.130285	389.301	9.74883	15.2176	19.173	4.48062	3.34174	4.77157	1.84996	1.31335
0.131357	389.074	10.145	14.807	19.3124	3.69894	2.98768	4.52204	1.66754	1.14974
0.132439	388.768	10.9529	14.1073	19.3065	3.02653	2.30921	4.53107	1.50015	1.01494
0.13353	388.395	11.8128	13.2918	19.1006	1.97489	1.86907	4.38247	1.39261	0.977126
0.134629	387.995	12.5108	12.5738	18.6634	1.95949	2.05354	4.16768	1.31992	1.02859
0.135741	387.916	13.1818	12.2185	18.2661	4.82663	2.96897	4.26394	0.834401	1.02492
0.136836	388.085	13.6517	11.9896	18.0681	8.24822	4.50581	4.70653	0.401595	0.938032
0.137937	388.226	13.5899	11.488	18.2863	11.3571	6.08418	5.16096	0.968352	0.779631
0.138993	388.131	12.7786	10.4875	18.5084	13.5401	7.02453	5.07879	1.46175	0.694999
0.14003	387.749	11.7589	9.30239	18.4217	14.7147	7.08886	4.35082	1.59376	0.836514
0.141071	387.424	11.3518	8.40053	18.1703	15.1059	6.72759	3.49683	1.63931	1.04884
0.142112	387.597	11.7909	7.75531	17.9656	15.0651	6.12413	2.76069	1.95781	1.18253
0.14316	388.164	12.4747	7.23536	17.7663	14.7297	5.43559	2.20315	2.484	1.18041
0.144212	388.651	13.1001	6.948	17.4526	14.274	4.79703	2.29741	2.92879	1.03472
0.145242	388.932	13.6518	6.81852	16.9768	13.8826	4.32373	3.22198	3.26676	0.898819
0.146268	389.026	14.025	6.67991	16.3457	13.5664	4.05319	4.43769	3.51777	0.963276
0.147275	388.974	14.3433	6.54116	15.6957	13.2299	4.09245	5.3667	3.53469	1.22532
0.148277	388.737	14.6228	6.60622	15.1122	12.6184	4.12705	5.72316	3.39286	1.55002
0.14928	388.276	14.5684	6.89779	14.603	11.6381	4.05259	5.54977	3.38135	1.68854
0.150266	387.83	13.8475	7.37626	14.2937	10.5449	4.04943	5.2635	3.35137	1.52567
0.151236	387.478	12.6052	7.87941	14.1738	9.57318	4.08218	4.98547	3.23295	1.18244
0.152197	387.07	11.2368	8.15518	14.2202	8.80784	4.22008	4.60453	3.10774	0.870496
0.153186	386.503	10.0934	8.03642	14.2645	8.26263	4.71617	4.12757	2.9763	0.645928
0.154184	386.02	9.32213	7.70318	14.4775	7.77826	5.61678	3.7131	2.92859	0.573429
0.155198	385.91	9.06228	7.43392	15.151	7.15504	6.48382	3.53139	2.91178	0.701201
0.156234	386.132	9.30915	7.4725	16.3947	6.34217	6.77911	3.67939	2.87469	0.823479
0.157285	386.29	9.74165	7.69839	17.7589	5.54465	6.22651	3.94919	2.58082	0.892131
0.158365	386.18	9.88202	7.78466	18.6201	5.16765	5.21533	4.02137	2.04732	1.01561
0.159463	385.984	9.29561	7.5494	18.9599	5.21557	4.06764	3.82204	1.50842	1.18406
0.160578	385.865	8.01657	7.34595	18.8635	5.62643	2.85206	3.36043	1.37371	1.30862
0.161688	385.8	6.68746	7.27952	18.3041	6.22477	1.84596	2.8409	1.61301	1.38342
0.162751	385.622	5.86801	7.13512	17.3449	6.59704	1.31614	2.55668	1.72588	1.39473
0.163785	385.221	5.64822	7.21893	16.0094	6.8229	1.02245	2.57173	1.89666	1.45463
0.164865	384.477	5.90364	7.56773	14.4515	6.99369	0.953693	2.73085	2.16093	1.57737
0.165997	383.473	6.52769	7.91072	13.0484	6.94918	1.04937	2.78026	2.25308	1.64346
0.167095	382.736	7.02279	7.99739	12.1784	6.53112	1.27762	2.43944	2.13389	1.57016
0.168222	382.283	7.19537	7.73443	11.6104	5.93091	1.86253	1.83387	1.86971	1.28125
0.169357	381.798	6.94681	6.81096	11.3791	5.27161	2.54782	1.20144	1.6081	0.916575
0.170559	381.371	6.34342	5.31932	11.7801	4.76878	3.30826	0.777337	1.20551	0.623384
