time	m=0	m=1	m=2	m=2	m=4	m=5	m=5	m=7	m=8
0.509194	9.6074e-08	0.000340643	1.18956e-05	6.16951e-06	6.117e-08	2.81863e-07	2.50977e-08	5.10828e-10	8.57804e-12
0.518285	1.22491e-07	0.000446555	1.85976e-05	8.33254e-06	2.94619e-06	1.00724e-07	5.80906e-08	1.62048e-09	3.1183e-10
0.527376	1.55788e-07	0.000585509	2.88633e-05	1.21228e-05	7.22753e-06	5.48634e-07	1.07624e-07	2.77324e-09	6.66874e-10
0.536466	1.98028e-07	0.000767858	4.47058e-05	2.32141e-05	9.33826e-06	1.35261e-06	1.32286e-07	3.11976e-09	9.49226e-10
0.545555	2.53302e-07	0.00100721	6.96266e-05	4.28877e-05	2.78367e-06	1.65443e-06	1.24503e-07	3.41369e-09	8.03063e-10
0.554643	3.21686e-07	0.0013214	0.000109286	6.55873e-05	1.87263e-05	5.91154e-07	2.583e-07	7.32105e-09	9.22225e-10
0.56373	4.08252e-07	0.00173387	0.000171956	8.70382e-05	5.23566e-05	3.46703e-06	5.30941e-07	1.6679e-08	1.53504e-09
0.572814	5.20144e-07	0.00227526	0.000269241	0.000134783	7.48545e-05	8.07899e-06	7.52158e-07	3.81126e-08	5.20119e-09
0.581895	6.23235e-07	0.00298562	0.000418528	0.000263663	3.83806e-05	9.21292e-06	8.31091e-07	6.78529e-08	1.41255e-09
0.590972	6.43581e-07	0.00391713	0.000649094	0.000468851	0.000110581	3.38828e-06	1.26482e-06	1.29334e-07	3.09892e-08
0.600043	2.35967e-07	0.0051374	0.00101222	0.000685705	0.000364364	2.32056e-05	2.24741e-06	2.99293e-07	1.15231e-07
0.609106	1.71545e-06	0.00673342	0.00159134	0.000903317	0.000572629	4.88824e-05	1.34197e-06	1.35539e-06	8.813e-07
0.61816	8.1827e-06	0.00881597	0.00250918	0.00149791	0.000395358	4.99349e-05	5.45709e-06	4.26225e-06	1.48201e-06
0.627199	2.61272e-05	0.0115227	0.00393567	0.00294	0.000596657	3.66524e-05	1.82896e-05	9.60922e-06	4.72566e-06
0.636219	7.22174e-05	0.0150139	0.00613294	0.00500747	0.00243088	0.00016525	3.33978e-05	2.13505e-05	8.95413e-06
0.645209	0.000175979	0.0194801	0.0095132	0.00701989	0.00419479	0.000328695	5.14047e-05	1.14911e-05	3.03841e-05
0.654155	0.000415724	0.0250132	0.014813	0.00928053	0.00356022	0.000426544	0.000133321	9.95551e-05	4.90996e-05
0.663031	0.000851181	0.0316193	0.023101	0.0162032	0.0026314	0.000614718	0.00032079	0.000350722	0.000130118
0.671806	0.00184383	0.0386383	0.0355592	0.0309943	0.0148139	0.00203337	0.000574752	0.00094067	6.17849e-05
0.680439	0.00373317	0.0450635	0.0537947	0.0502526	0.0284735	0.0040413	0.000685973	0.0019594	0.000109882
0.688865	0.00876255	0.0475828	0.0804703	0.0680519	0.0294854	0.00570278	0.000318727	0.00434088	0.000565188
0.697012	0.0175238	0.0477959	0.117721	0.0849748	0.00477686	0.00740106	0.00280982	0.00904906	0.00169953
0.704829	0.0426721	0.059505	0.163073	0.123246	0.0508726	0.0117114	0.00924574	0.019429	0.000660915
0.71215	0.105032	0.110978	0.221743	0.187094	0.118154	0.0319341	0.0309472	0.027927	0.001557
0.718644	0.333914	0.238917	0.329899	0.247341	0.175956	0.0805667	0.104165	0.0772684	0.0157835
0.723768	0.797471	0.298645	0.279004	0.211716	0.180715	0.0496263	0.123261	0.0469278	0.00243844
0.728103	1.1288	0.36898	0.324616	0.106287	0.148822	0.0925115	0.123138	0.0237665	0.0372063
0.732384	1.29916	0.496717	0.437336	0.0761272	0.091153	0.225092	0.219481	0.116221	0.0412971
0.735915	1.51605	0.598893	0.420535	0.177828	0.0858342	0.374322	0.351746	0.235305	0.0564833
0.738279	1.84482	0.845475	0.295868	0.409918	0.284162	0.562815	0.598673	0.501589	0.18742
0.740342	2.10197	0.810545	0.388304	0.26092	0.235797	0.362026	0.58441	0.672367	0.200331
0.742968	2.5763	0.655768	0.801073	0.200582	0.132587	0.317513	0.792405	0.854506	0.231662
0.745187	3.22068	0.132167	0.866536	0.583074	0.105203	0.354277	0.849842	1.37616	0.29348
0.746223	3.42197	0.51122	0.681729	0.459347	0.823473	0.696057	0.748639	1.74266	0.297209
0.747406	3.60623	0.810042	0.355768	0.166649	1.22631	0.26521	1.00711	1.87534	0.571885
0.748824	3.23545	0.595459	0.222447	0.798207	0.26677	0.979157	0.885364	1.33661	0.317737
0.750319	3.15051	1.43012	0.500482	1.5483	0.303089	1.11332	0.703647	2.19328	0.324239
0.750573	3.44374	1.13466	0.660348	1.34224	0.789798	0.910063	1.18745	2.06184	0.601461
0.750982	23.2268	54.1239	53.2426	53.4288	53.4039	53.8547	54.0645	51.5662	27.0391
0.75164	3.0715	0.204975	0.956201	0.711798	0.108943	1.12328	0.999898	1.57277	0.033114
0.7527	2.01484	1.59572	1.30455	1.43634	2.39575	3.61024	1.56285	2.57379	0.753351
0.753928	0.763305	8.14175	7.58534	8.90179	6.00398	4.37432	8.27799	4.48776	3.19829
0.75393	1580.15	2985.43	2819.83	3075.96	3258.32	3012.32	2816.27	3139.82	1704.6
