time	m=0	m=1	m=2	m=2	m=4	m=5	m=5	m=7	m=8
0.491013	8.48746e-09	6.82869e-08	1.41872e-10	6.74325e-13	9.56405e-13	6.68898e-14	1.82138e-13	2.39085e-14	4.45481e-14
0.500105	8.58955e-09	5.45667e-08	1.57045e-10	6.55674e-13	7.21274e-13	7.45879e-14	1.01404e-13	3.55819e-14	1.22022e-16
0.509198	8.68265e-09	5.39599e-08	2.0177e-10	6.70924e-13	7.24135e-13	7.19159e-14	7.15802e-14	3.81251e-14	9.35276e-14
0.518291	8.78906e-09	7.45961e-08	2.19682e-10	7.1703e-13	7.04297e-13	8.40297e-14	9.59855e-14	1.60715e-14	1.93833e-13
0.527384	8.92128e-09	8.16735e-08	1.63915e-10	7.52899e-13	7.71904e-13	9.04368e-14	5.29035e-14	5.77015e-14	2.65059e-13
0.536477	9.04612e-09	7.31867e-08	1.60081e-10	8.07718e-13	6.92507e-13	8.58983e-14	2.08655e-13	3.44098e-14	3.63156e-13
0.545569	9.17515e-09	9.48257e-08	1.72122e-10	8.25055e-13	3.1547e-13	8.70557e-14	1.32175e-13	4.10932e-14	4.12722e-13
0.554662	9.32389e-09	8.32477e-08	2.13703e-10	7.2327e-13	1.02154e-12	6.9448e-14	1.96658e-13	3.49625e-14	3.75353e-13
0.563755	9.43752e-09	5.06095e-08	2.38213e-10	6.60264e-13	9.35291e-13	4.09737e-14	2.93887e-13	3.49145e-14	2.82896e-13
0.572848	9.52939e-09	5.49207e-08	1.93543e-10	6.98753e-13	9.07559e-13	4.92692e-14	2.29605e-13	3.9879e-14	1.5569e-13
0.581941	9.61642e-09	5.79443e-08	1.82549e-10	8.16074e-13	9.06337e-13	6.29023e-14	1.76084e-13	4.87659e-14	2.11032e-14
0.591034	9.75212e-09	1.20299e-07	1.89067e-10	8.75139e-13	6.90468e-13	6.55575e-14	1.44359e-13	6.65864e-14	2.3712e-13
0.600126	9.94528e-09	1.19694e-07	2.08338e-10	8.24768e-13	7.79407e-13	7.04983e-14	1.72175e-13	7.9913e-14	4.71293e-13
0.609219	1.00812e-08	4.18549e-08	2.31252e-10	8.13453e-13	7.51964e-13	9.17793e-14	3.10363e-13	9.22659e-14	6.60396e-13
0.618312	1.0129e-08	2.19643e-08	2.21392e-10	8.45982e-13	5.81513e-13	8.31662e-14	2.88547e-13	9.33237e-14	8.46627e-13
0.627405	1.01681e-08	3.23659e-08	2.15577e-10	8.92974e-13	1.46657e-12	8.00026e-14	2.06837e-13	8.01038e-14	9.44926e-13
0.636498	1.02961e-08	1.22243e-07	1.95194e-10	9.10632e-13	1.40468e-12	9.48516e-14	1.77395e-13	8.81876e-14	9.33633e-13
0.645591	1.05041e-08	1.34247e-07	1.97652e-10	8.03393e-13	3.98414e-13	1.04978e-13	4.12641e-13	6.47512e-14	7.28777e-13
0.654683	1.06522e-08	5.09191e-08	2.15067e-10	6.91494e-13	6.85793e-13	1.08353e-13	6.24758e-13	5.11024e-14	3.65778e-13
0.663776	1.0698e-08	3.2299e-08	2.21617e-10	6.74366e-13	8.02488e-13	9.70554e-14	5.0963e-13	4.99375e-14	8.66535e-14
0.672869	1.07459e-08	3.22861e-08	2.30742e-10	7.09901e-13	1.41142e-12	8.90696e-14	3.29042e-13	5.34042e-14	6.48283e-13
