time	m=0	m=1	m=2	m=2	m=4	m=5	m=5	m=7	m=8
0.700147	1.06219e-08	3.55155e-08	1.82335e-10	4.83052e-13	1.87553e-12	2.04559e-14	3.22595e-13	4.23686e-15	1.83439e-13
0.70924	1.06466e-08	2.72804e-08	1.90525e-10	4.92066e-13	2.06366e-12	1.18012e-14	3.24474e-13	1.85226e-14	2.36201e-13
0.718333	1.06756e-08	1.6946e-08	1.79095e-10	4.42452e-13	2.1468e-12	2.22187e-14	1.80901e-13	9.20712e-15	2.37117e-13
0.727426	1.07784e-08	9.58665e-08	1.8894e-10	3.50899e-13	2.14931e-12	2.42393e-14	9.5542e-14	6.91306e-15	2.13997e-13
0.736519	1.09584e-08	1.04908e-07	2.23524e-10	4.04088e-13	2.06419e-12	2.49759e-14	2.27044e-13	5.00618e-15	2.09023e-13
0.745612	1.10728e-08	3.33643e-08	1.95429e-10	5.02051e-13	1.48839e-12	4.43409e-14	4.36477e-13	5.47962e-15	2.07292e-13
0.754704	1.11232e-08	4.36936e-08	1.93083e-10	4.71134e-13	1.66521e-12	5.57171e-14	3.27188e-13	2.18676e-14	1.35905e-13
0.763797	1.11843e-08	3.23982e-08	1.58606e-10	3.84356e-13	2.44989e-12	4.63958e-14	2.07964e-13	2.1833e-14	4.76601e-14
0.77289	1.12846e-08	8.67056e-08	1.90318e-10	2.69119e-13	2.69444e-12	1.8167e-14	1.6066e-13	1.57687e-14	5.7448e-14
0.781983	1.14465e-08	8.79429e-08	2.17491e-10	3.4617e-13	2.46288e-12	1.9097e-14	2.03463e-13	1.46528e-14	1.65298e-13
0.791076	1.15461e-08	3.59896e-08	2.11938e-10	4.25116e-13	1.81168e-12	4.0115e-14	2.44942e-13	1.10123e-14	2.29053e-13
0.800169	1.16282e-08	6.50266e-08	2.14267e-10	3.98015e-13	2.13674e-12	3.94187e-14	2.02487e-13	1.05952e-14	2.94274e-13
0.809261	1.17208e-08	4.3216e-08	1.5023e-10	3.31403e-13	2.57305e-12	3.68766e-14	1.48817e-13	2.11188e-14	3.38106e-13
0.818354	1.18091e-08	7.04352e-08	1.88029e-10	2.47121e-13	2.57658e-12	3.28495e-14	1.40883e-13	1.52302e-14	3.32146e-13
0.827447	1.19352e-08	6.26399e-08	1.90109e-10	2.58613e-13	2.44188e-12	2.87052e-14	2.24843e-13	9.42341e-15	2.79081e-13
0.83654	1.20064e-08	4.20452e-08	2.34619e-10	3.27172e-13	1.97432e-12	3.67698e-14	2.22481e-13	1.65684e-14	1.73717e-13
0.845633	1.21163e-08	8.64233e-08	2.20028e-10	2.86068e-13	2.1259e-12	3.06209e-14	2.36085e-13	3.32301e-15	4.06813e-14
0.854726	1.22344e-08	4.67803e-08	1.7335e-10	2.02644e-13	2.56967e-12	1.60634e-14	3.05121e-13	8.30192e-15	1.60384e-13
0.863818	1.22793e-08	3.27681e-08	1.84981e-10	1.66885e-13	2.75465e-12	2.30299e-14	3.43915e-13	1.83323e-15	3.72203e-13
0.872911	1.23409e-08	3.04164e-08	1.71413e-10	1.09036e-13	2.18946e-12	1.66834e-14	2.76228e-13	1.07314e-14	5.58623e-13
0.882004	1.23753e-08	4.15134e-08	2.48414e-10	1.41333e-13	2.388e-12	2.93811e-14	2.51557e-13	5.10119e-15	7.20367e-13
0.891097	1.24793e-08	7.88407e-08	2.23748e-10	1.55e-13	2.18149e-12	1.98554e-14	2.36136e-13	1.21189e-14	8.33964e-13
0.90019	1.25829e-08	4.46694e-08	2.10854e-10	6.35188e-14	1.70329e-12	4.43607e-14	1.91241e-13	2.02402e-14	8.93964e-13
