ModuleCmd_Switch.c(172):ERROR:152: Module 'PrgEnv-intel' is currently not loaded
** GKUnits ***********************************************************

==== Fundamental Units ===============================================
  NUMBER DENSITY    [1/m^3]: 1e+20
   Newton iteration 3: relative residual = 2.5805e-13
                       relative solution change = 7.91842e-08
   Newton iteration 0: relative residual = 6.54376e-10
      AMG solver residual = 0.000580512 after 2 iterations
   Newton iteration 1: relative residual = 4.49234e-13
                       relative solution change = 0.000812704
      AMG solver residual = 0.000987234 after 2 iterations
   Newton iteration 2: relative residual = 3.19922e-14
                       relative solution change = 3.10688e-07
   Newton iteration 0: relative residual = 2.28433e-08
      AMG solver residual = 0.00100483 after 2 iterations
   Newton iteration 1: relative residual = 2.37942e-11
                       relative solution change = 0.0284059
      AMG solver residual = 0.00287949 after 2 iterations
   Newton iteration 2: relative residual = 1.85028e-12
                       relative solution change = 1.5792e-05
      AMG solver residual = 0.00848262 after 1 iterations
   Newton iteration 3: relative residual = 2.57272e-13
                       relative solution change = 7.95973e-08
  --
  Subiteration:5 of 10
   Newton iteration 0: relative residual = 1.24956e-11
      AMG solver residual = 0.000997884 after 2 iterations
   Newton iteration 1: relative residual = 4.52542e-14
                       relative solution change = 1.55538e-05
      AMG solver residual = 0.00100044 after 2 iterations
   Newton iteration 2: relative residual = 6.40081e-15
                       relative solution change = 8.24744e-09
   Newton iteration 0: relative residual = 2.28239e-08
      AMG solver residual = 0.00100432 after 2 iterations
   Newton iteration 1: relative residual = 2.37622e-11
                       relative solution change = 0.0284284
      AMG solver residual = 0.00287754 after 2 iterations
   Newton iteration 2: relative residual = 1.84838e-12
                       relative solution change = 1.58442e-05
      AMG solver residual = 0.00847537 after 1 iterations
   Newton iteration 3: relative residual = 2.57008e-13
                       relative solution change = 8.04243e-08
   Newton iteration 0: relative residual = 6.51685e-10
      AMG solver residual = 0.000585351 after 2 iterations
   Newton iteration 1: relative residual = 4.48662e-13
                       relative solution change = 0.000812641
      AMG solver residual = 0.00107609 after 2 iterations
   Newton iteration 2: relative residual = 3.1773e-14
                       relative solution change = 3.09848e-07
   Newton iteration 0: relative residual = 2.27489e-08
      AMG solver residual = 0.00100331 after 2 iterations
   Newton iteration 1: relative residual = 2.36621e-11
                       relative solution change = 0.0284043
      AMG solver residual = 0.00287487 after 2 iterations
   Newton iteration 2: relative residual = 1.84097e-12
                       relative solution change = 1.58687e-05
      AMG solver residual = 0.00846687 after 1 iterations
   Newton iteration 3: relative residual = 2.55987e-13
                       relative solution change = 7.93106e-08
  --
  Subiteration:6 of 10
   Newton iteration 0: relative residual = 1.24444e-11
      AMG solver residual = 0.00099258 after 2 iterations
   Newton iteration 1: relative residual = 4.50029e-14
                       relative solution change = 1.5552e-05
      AMG solver residual = 0.000994498 after 2 iterations
   Newton iteration 2: relative residual = 6.36878e-15
                       relative solution change = 8.92352e-09
   Newton iteration 0: relative residual = 2.27295e-08
      AMG solver residual = 0.00100173 after 2 iterations
   Newton iteration 1: relative residual = 2.3609e-11
                       relative solution change = 0.0284268
      AMG solver residual = 0.00287119 after 2 iterations
   Newton iteration 2: relative residual = 1.83725e-12
                       relative solution change = 1.59142e-05
      AMG solver residual = 0.00845659 after 1 iterations
   Newton iteration 3: relative residual = 2.55489e-13
                       relative solution change = 8.02928e-08
   Newton iteration 0: relative residual = 6.49011e-10
      AMG solver residual = 0.000593639 after 2 iterations
   Newton iteration 1: relative residual = 4.49827e-13
                       relative solution change = 0.000812581
      AMG solver residual = 0.00119901 after 2 iterations
   Newton iteration 2: relative residual = 3.17245e-14
                       relative solution change = 3.06743e-07
   Newton iteration 0: relative residual = 2.26548e-08
      AMG solver residual = 0.000999662 after 2 iterations
   Newton iteration 1: relative residual = 2.34884e-11
                       relative solution change = 0.0284026
      AMG solver residual = 0.00286684 after 2 iterations
   Newton iteration 2: relative residual = 1.82801e-12
                       relative solution change = 1.59217e-05
      AMG solver residual = 0.00844505 after 1 iterations
   Newton iteration 3: relative residual = 2.54231e-13
                       relative solution change = 8.05e-08
  --
  Subiteration:7 of 10
   Newton iteration 0: relative residual = 1.23933e-11
      AMG solver residual = 0.000985206 after 2 iterations
   Newton iteration 1: relative residual = 4.46709e-14
                       relative solution change = 1.55501e-05
      AMG solver residual = 0.000986968 after 2 iterations
   Newton iteration 2: relative residual = 6.32127e-15
                       relative solution change = 9.10024e-09
   Newton iteration 0: relative residual = 2.26354e-08
      AMG solver residual = 0.000997014 after 2 iterations
   Newton iteration 1: relative residual = 2.34147e-11
                       relative solution change = 0.028425
      AMG solver residual = 0.0028614 after 2 iterations
   Newton iteration 2: relative residual = 1.82251e-12
                       relative solution change = 1.5949e-05
      AMG solver residual = 0.00843177 after 1 iterations
   Newton iteration 3: relative residual = 2.53502e-13
                       relative solution change = 7.88862e-08
   Newton iteration 0: relative residual = 6.46351e-10
      AMG solver residual = 0.00060512 after 2 iterations
   Newton iteration 1: relative residual = 4.52636e-13
                       relative solution change = 0.000812523
      AMG solver residual = 0.00134162 after 2 iterations
   Newton iteration 2: relative residual = 3.18391e-14
                       relative solution change = 3.04921e-07
   Newton iteration 0: relative residual = 2.2561e-08
      AMG solver residual = 0.000993902 after 2 iterations
   Newton iteration 1: relative residual = 2.32741e-11
                       relative solution change = 0.0284008
      AMG solver residual = 0.00285531 after 2 iterations
   Newton iteration 2: relative residual = 1.81149e-12
                       relative solution change = 1.59438e-05
      AMG solver residual = 0.00841771 after 1 iterations
   Newton iteration 3: relative residual = 2.52012e-13
                       relative solution change = 8.00355e-08
  --
  Subiteration:8 of 10
   Newton iteration 0: relative residual = 1.23423e-11
      AMG solver residual = 0.00097581 after 2 iterations
   Newton iteration 1: relative residual = 4.42644e-14
                       relative solution change = 1.55481e-05
      AMG solver residual = 0.000978618 after 2 iterations
   Newton iteration 2: relative residual = 6.2646e-15
                       relative solution change = 8.75377e-09
   Newton iteration 0: relative residual = 2.25418e-08
      AMG solver residual = 0.000990208 after 2 iterations
   Newton iteration 1: relative residual = 2.31804e-11
                       relative solution change = 0.0284231
      AMG solver residual = 0.00284807 after 2 iterations
   Newton iteration 2: relative residual = 1.80424e-12
                       relative solution change = 1.59595e-05
      AMG solver residual = 0.0084011 after 1 iterations
   Newton iteration 3: relative residual = 2.51056e-13
                       relative solution change = 7.96324e-08
   Newton iteration 0: relative residual = 6.43706e-10
      AMG solver residual = 0.00061946 after 2 iterations
   Newton iteration 1: relative residual = 4.56927e-13
                       relative solution change = 0.000812469
      AMG solver residual = 0.00149236 after 2 iterations
   Newton iteration 2: relative residual = 3.21062e-14
                       relative solution change = 3.06506e-07
   Newton iteration 0: relative residual = 2.24677e-08
      AMG solver residual = 0.000986071 after 2 iterations
   Newton iteration 1: relative residual = 2.30205e-11
                       relative solution change = 0.0283988
      AMG solver residual = 0.0028402 after 2 iterations
   Newton iteration 2: relative residual = 1.79149e-12
                       relative solution change = 1.59372e-05
      AMG solver residual = 0.00838366 after 1 iterations
   Newton iteration 3: relative residual = 2.4934e-13
                       relative solution change = 7.80193e-08
  --
  Subiteration:9 of 10
   Newton iteration 0: relative residual = 1.22915e-11
      AMG solver residual = 0.000964463 after 2 iterations
   Newton iteration 1: relative residual = 4.37852e-14
                       relative solution change = 1.5546e-05
      AMG solver residual = 0.000968183 after 2 iterations
   Newton iteration 2: relative residual = 6.20188e-15
                       relative solution change = 1.33501e-08
   Newton iteration 0: relative residual = 2.24485e-08
      AMG solver residual = 0.000981354 after 2 iterations
   Newton iteration 1: relative residual = 2.29074e-11
                       relative solution change = 0.0284211
      AMG solver residual = 0.00283108 after 2 iterations
   Newton iteration 2: relative residual = 1.78255e-12
                       relative solution change = 1.59358e-05
      AMG solver residual = 0.0083642 after 1 iterations
   Newton iteration 3: relative residual = 2.48169e-13
                       relative solution change = 7.75776e-08
   Newton iteration 0: relative residual = 6.41076e-10
      AMG solver residual = 0.000636278 after 2 iterations
   Newton iteration 1: relative residual = 4.62585e-13
                       relative solution change = 0.000812418
      AMG solver residual = 0.0016433 after 2 iterations
   Newton iteration 2: relative residual = 3.2515e-14
                       relative solution change = 3.077e-07
   Newton iteration 0: relative residual = 2.23747e-08
      AMG solver residual = 0.000976219 after 2 iterations
   Newton iteration 1: relative residual = 2.27292e-11
                       relative solution change = 0.0283967
      AMG solver residual = 0.00282134 after 2 iterations
   Newton iteration 2: relative residual = 1.76814e-12
                       relative solution change = 1.59036e-05
      AMG solver residual = 0.00834366 after 1 iterations
   Newton iteration 3: relative residual = 2.46236e-13
                       relative solution change = 7.80685e-08
  --
  Subiteration:10 of 10
   Newton iteration 0: relative residual = 1.22409e-11
      AMG solver residual = 0.000951232 after 2 iterations
   Newton iteration 1: relative residual = 4.32321e-14
                       relative solution change = 1.55438e-05
      AMG solver residual = 0.000957425 after 2 iterations
   Newton iteration 2: relative residual = 6.12753e-15
                       relative solution change = 1.13694e-08
   Newton iteration 0: relative residual = 2.23556e-08
      AMG solver residual = 0.000970509 after 2 iterations
   Newton iteration 1: relative residual = 2.25976e-11
                       relative solution change = 0.0284188
      AMG solver residual = 0.00281025 after 2 iterations
   Newton iteration 2: relative residual = 1.75756e-12
                       relative solution change = 1.58869e-05
      AMG solver residual = 0.00832034 after 1 iterations
   Newton iteration 3: relative residual = 2.44854e-13
                       relative solution change = 7.86218e-08
   Newton iteration 0: relative residual = 6.38461e-10
      AMG solver residual = 0.000655164 after 2 iterations
   Newton iteration 1: relative residual = 4.69412e-13
                       relative solution change = 0.000812369
      AMG solver residual = 0.00178897 after 2 iterations
   Newton iteration 2: relative residual = 3.30518e-14
                       relative solution change = 3.11512e-07
   Newton iteration 0: relative residual = 2.22821e-08
      AMG solver residual = 0.00096441 after 2 iterations
   Newton iteration 1: relative residual = 2.2402e-11
                       relative solution change = 0.0283944
      AMG solver residual = 0.00279853 after 2 iterations
   Newton iteration 2: relative residual = 1.74158e-12
                       relative solution change = 1.58382e-05
      AMG solver residual = 0.008296 after 1 iterations
   Newton iteration 3: relative residual = 2.42715e-13
                       relative solution change = 7.70468e-08
  ----
  dt: 0.005
    Vlasov    : 0.00589249 (time scale), 0.848538 (CFL)
  ----
  Distribution Function Extrema:
    Species 0:	1.50713e-05 [max]	8.0095e-11 [min]

Step 23 completed, simulation time is 1.15
----

Step 24
   Newton iteration 0: relative residual = 1.21904e-11
      AMG solver residual = 0.000936225 after 2 iterations
   Newton iteration 1: relative residual = 4.26078e-14
                       relative solution change = 1.55415e-05
      AMG solver residual = 0.000943997 after 2 iterations
   Newton iteration 2: relative residual = 6.04257e-15
                       relative solution change = 8.76436e-09
  --
  Specified time step is higher than stable time step. Using subiterations.
  10 subiterations will be made with sub_dt = 0.005
  You may disable this by setting simulation.fixed_dt_subiteration = false.
  --
  --
  Subiteration:1 of 10
   Newton iteration 0: relative residual = 6.04257e-15
      AMG solver residual = 0.0046344 after 1 iterations
   Newton iteration 1: relative residual = 9.20149e-16
                       relative solution change = 2.94242e-09
   Newton iteration 0: relative residual = 2.22631e-08
      AMG solver residual = 0.000957746 after 2 iterations
   Newton iteration 1: relative residual = 2.22526e-11
                       relative solution change = 0.0284165
      AMG solver residual = 0.00278538 after 2 iterations
   Newton iteration 2: relative residual = 1.72934e-12
                       relative solution change = 1.58099e-05
      AMG solver residual = 0.00826946 after 1 iterations
   Newton iteration 3: relative residual = 2.4111e-13
                       relative solution change = 7.65636e-08
   Newton iteration 0: relative residual = 6.3586e-10
      AMG solver residual = 0.000675704 after 2 iterations
   Newton iteration 1: relative residual = 4.77243e-13
                       relative solution change = 0.000812323
      AMG solver residual = 0.00192629 after 2 iterations
   Newton iteration 2: relative residual = 3.37116e-14
                       relative solution change = 3.15181e-07
   Newton iteration 0: relative residual = 2.21899e-08
      AMG solver residual = 0.000950723 after 2 iterations
   Newton iteration 1: relative residual = 2.20412e-11
                       relative solution change = 0.028392
      AMG solver residual = 0.00277149 after 2 iterations
   Newton iteration 2: relative residual = 1.71195e-12
                       relative solution change = 1.57435e-05
      AMG solver residual = 0.00824087 after 1 iterations
   Newton iteration 3: relative residual = 2.38804e-13
                       relative solution change = 7.48926e-08
  --
  Subiteration:2 of 10
   Newton iteration 0: relative residual = 1.21401e-11
      AMG solver residual = 0.000919547 after 2 iterations
   Newton iteration 1: relative residual = 4.19157e-14
                       relative solution change = 1.55392e-05
      AMG solver residual = 0.00093018 after 2 iterations
   Newton iteration 2: relative residual = 5.94987e-15
                       relative solution change = 1.1637e-08
   Newton iteration 0: relative residual = 2.21709e-08
      AMG solver residual = 0.000943151 after 2 iterations
   Newton iteration 1: relative residual = 2.18757e-11
                       relative solution change = 0.028414
      AMG solver residual = 0.00275604 after 2 iterations
   Newton iteration 2: relative residual = 1.69835e-12
                       relative solution change = 1.57e-05
      AMG solver residual = 0.00821004 after 1 iterations
   Newton iteration 3: relative residual = 2.37027e-13
                       relative solution change = 7.51778e-08
   Newton iteration 0: relative residual = 6.33273e-10
      AMG solver residual = 0.000697491 after 2 iterations
   Newton iteration 1: relative residual = 4.85877e-13
                       relative solution change = 0.000812279
      AMG solver residual = 0.00205315 after 2 iterations
   Newton iteration 2: relative residual = 3.44679e-14
                       relative solution change = 3.20624e-07
   Newton iteration 0: relative residual = 2.20981e-08
      AMG solver residual = 0.000935254 after 2 iterations
   Newton iteration 1: relative residual = 2.16491e-11
                       relative solution change = 0.0283895
      AMG solver residual = 0.0027399 after 2 iterations
   Newton iteration 2: relative residual = 1.67948e-12
                       relative solution change = 1.56265e-05
      AMG solver residual = 0.00817743 after 1 iterations
   Newton iteration 3: relative residual = 2.34523e-13
                       relative solution change = 7.45641e-08
  --
  Subiteration:3 of 10
   Newton iteration 0: relative residual = 1.20899e-11
      AMG solver residual = 0.000901325 after 2 iterations
   Newton iteration 1: relative residual = 4.11583e-14
                       relative solution change = 1.55368e-05
      AMG solver residual = 0.000913982 after 2 iterations
   Newton iteration 2: relative residual = 5.84676e-15
                       relative solution change = 7.78564e-09
   Newton iteration 0: relative residual = 2.20792e-08
      AMG solver residual = 0.000926826 after 2 iterations
   Newton iteration 1: relative residual = 2.14686e-11
                       relative solution change = 0.0284115
      AMG solver residual = 0.00272201 after 2 iterations
   Newton iteration 2: relative residual = 1.6645e-12
                       relative solution change = 1.5569e-05
      AMG solver residual = 0.00814148 after 1 iterations
   Newton iteration 3: relative residual = 2.3257e-13
                       relative solution change = 7.3412e-08
   Newton iteration 0: relative residual = 6.307e-10
      AMG solver residual = 0.00072014 after 2 iterations
   Newton iteration 1: relative residual = 4.95094e-13
                       relative solution change = 0.000812237
      AMG solver residual = 0.00216893 after 2 iterations
   Newton iteration 2: relative residual = 3.5298e-14
                       relative solution change = 3.26186e-07
   Newton iteration 0: relative residual = 2.20067e-08
      AMG solver residual = 0.000918111 after 2 iterations
   Newton iteration 1: relative residual = 2.12287e-11
                       relative solution change = 0.0283869
      AMG solver residual = 0.00270337 after 2 iterations
   Newton iteration 2: relative residual = 1.64438e-12
                       relative solution change = 1.54836e-05
      AMG solver residual = 0.00810419 after 1 iterations
   Newton iteration 3: relative residual = 2.29905e-13
                       relative solution change = 7.30715e-08
  --
  Subiteration:4 of 10
   Newton iteration 0: relative residual = 1.204e-11
      AMG solver residual = 0.000881695 after 2 iterations
   Newton iteration 1: relative residual = 4.03324e-14
                       relative solution change = 1.55343e-05
      AMG solver residual = 0.000897304 after 2 iterations
   Newton iteration 2: relative residual = 5.73573e-15
                       relative solution change = 8.37855e-09
   Newton iteration 0: relative residual = 2.19879e-08
      AMG solver residual = 0.00090889 after 2 iterations
   Newton iteration 1: relative residual = 2.10346e-11
                       relative solution change = 0.0284089
      AMG solver residual = 0.00268282 after 2 iterations
   Newton iteration 2: relative residual = 1.62815e-12
                       relative solution change = 1.5414e-05
      AMG solver residual = 0.00806295 after 1 iterations
   Newton iteration 3: relative residual = 2.27796e-13
                       relative solution change = 7.30758e-08
   Newton iteration 0: relative residual = 6.2814e-10
      AMG solver residual = 0.000743289 after 2 iterations
   Newton iteration 1: relative residual = 5.04702e-13
                       relative solution change = 0.000812196
      AMG solver residual = 0.00227333 after 2 iterations
   Newton iteration 2: relative residual = 3.61871e-14
                       relative solution change = 3.33193e-07
   Newton iteration 0: relative residual = 2.19156e-08
      AMG solver residual = 0.000899423 after 2 iterations
   Newton iteration 1: relative residual = 2.0783e-11
                       relative solution change = 0.0283842
      AMG solver residual = 0.00266144 after 2 iterations
   Newton iteration 2: relative residual = 1.60691e-12
                       relative solution change = 1.53116e-05
      AMG solver residual = 0.00801932 after 1 iterations
   Newton iteration 3: relative residual = 2.24987e-13
                       relative solution change = 7.26391e-08
  --
  Subiteration:5 of 10
   Newton iteration 0: relative residual = 1.19902e-11
      AMG solver residual = 0.000860817 after 2 iterations
   Newton iteration 1: relative residual = 3.94577e-14
                       relative solution change = 1.55318e-05
      AMG solver residual = 0.000878308 after 2 iterations
   Newton iteration 2: relative residual = 5.62226e-15
                       relative solution change = 9.86104e-09
   Newton iteration 0: relative residual = 2.1897e-08
      AMG solver residual = 0.000889479 after 2 iterations
   Newton iteration 1: relative residual = 2.0577e-11
                       relative solution change = 0.0284062
      AMG solver residual = 0.00263797 after 2 iterations
   Newton iteration 2: relative residual = 1.58956e-12
                       relative solution change = 1.52308e-05
      AMG solver residual = 0.00797226 after 1 iterations
   Newton iteration 3: relative residual = 2.22737e-13
                       relative solution change = 6.97783e-08
   Newton iteration 0: relative residual = 6.25592e-10
      AMG solver residual = 0.000766603 after 2 iterations
   Newton iteration 1: relative residual = 5.14506e-13
                       relative solution change = 0.000812156
      AMG solver residual = 0.00236677 after 2 iterations
   Newton iteration 2: relative residual = 3.71084e-14
                       relative solution change = 3.41346e-07
   Newton iteration 0: relative residual = 2.1825e-08
      AMG solver residual = 0.000879335 after 2 iterations
   Newton iteration 1: relative residual = 2.03156e-11
                       relative solution change = 0.0283815
      AMG solver residual = 0.00261357 after 2 iterations
   Newton iteration 2: relative residual = 1.56736e-12
                       relative solution change = 1.5118e-05
      AMG solver residual = 0.00792256 after 1 iterations
   Newton iteration 3: relative residual = 2.19809e-13
                       relative solution change = 7.03917e-08
  --
  Subiteration:6 of 10
   Newton iteration 0: relative residual = 1.19406e-11
      AMG solver residual = 0.000838852 after 2 iterations
   Newton iteration 1: relative residual = 3.85314e-14
                       relative solution change = 1.55293e-05
      AMG solver residual = 0.000857649 after 2 iterations
   Newton iteration 2: relative residual = 5.50183e-15
                       relative solution change = 1.2273e-08
   Newton iteration 0: relative residual = 2.18065e-08
      AMG solver residual = 0.000868748 after 2 iterations
   Newton iteration 1: relative residual = 2.00995e-11
                       relative solution change = 0.0284034
      AMG solver residual = 0.0025869 after 2 iterations
   Newton iteration 2: relative residual = 1.54905e-12
                       relative solution change = 1.50226e-05
      AMG solver residual = 0.00786815 after 1 iterations
   Newton iteration 3: relative residual = 2.17438e-13
                       relative solution change = 6.99085e-08
   Newton iteration 0: relative residual = 6.23057e-10
      AMG solver residual = 0.000789779 after 2 iterations
   Newton iteration 1: relative residual = 5.24315e-13
                       relative solution change = 0.000812118
      AMG solver residual = 0.00244981 after 2 iterations
   Newton iteration 2: relative residual = 3.8039e-14
                       relative solution change = 3.48311e-07
   Newton iteration 0: relative residual = 2.17349e-08
      AMG solver residual = 0.00085801 after 2 iterations
   Newton iteration 1: relative residual = 1.98301e-11
                       relative solution change = 0.0283788
      AMG solver residual = 0.0025592 after 2 iterations
   Newton iteration 2: relative residual = 1.52605e-12
                       relative solution change = 1.48988e-05
      AMG solver residual = 0.0078109 after 1 iterations
   Newton iteration 3: relative residual = 2.14413e-13
                       relative solution change = 6.92348e-08
  --
  Subiteration:7 of 10
   Newton iteration 0: relative residual = 1.18914e-11
      AMG solver residual = 0.000815995 after 2 iterations
   Newton iteration 1: relative residual = 3.75787e-14
                       relative solution change = 1.55269e-05
      AMG solver residual = 0.000834652 after 2 iterations
   Newton iteration 2: relative residual = 5.36872e-15
                       relative solution change = 7.83498e-09
   Newton iteration 0: relative residual = 2.17164e-08
      AMG solver residual = 0.000846871 after 2 iterations
   Newton iteration 1: relative residual = 1.96061e-11
                       relative solution change = 0.0284006
      AMG solver residual = 0.00252901 after 2 iterations
   Newton iteration 2: relative residual = 1.50694e-12
                       relative solution change = 1.47917e-05
      AMG solver residual = 0.00774839 after 1 iterations
   Newton iteration 3: relative residual = 2.11944e-13
                       relative solution change = 6.65322e-08
   Newton iteration 0: relative residual = 6.20534e-10
      AMG solver residual = 0.000812536 after 2 iterations
   Newton iteration 1: relative residual = 5.33988e-13
                       relative solution change = 0.00081208
      AMG solver residual = 0.00252302 after 2 iterations
   Newton iteration 2: relative residual = 3.89726e-14
                       relative solution change = 3.55838e-07
   Newton iteration 0: relative residual = 2.16451e-08
      AMG solver residual = 0.000835634 after 2 iterations
   Newton iteration 1: relative residual = 1.93308e-11
                       relative solution change = 0.028376
      AMG solver residual = 0.00249767 after 2 iterations
   Newton iteration 2: relative residual = 1.48331e-12
                       relative solution change = 1.46646e-05
      AMG solver residual = 0.00768204 after 1 iterations
   Newton iteration 3: relative residual = 2.08844e-13
                       relative solution change = 6.6503e-08
  --
  Subiteration:8 of 10
   Newton iteration 0: relative residual = 1.18423e-11
      AMG solver residual = 0.000792466 after 2 iterations
   Newton iteration 1: relative residual = 3.66157e-14
                       relative solution change = 1.55244e-05
      AMG solver residual = 0.00080774 after 2 iterations
   Newton iteration 2: relative residual = 5.23939e-15
                       relative solution change = 7.12028e-09
   Newton iteration 0: relative residual = 2.16268e-08
      AMG solver residual = 0.000824043 after 2 iterations
   Newton iteration 1: relative residual = 1.91008e-11
                       relative solution change = 0.0283979
      AMG solver residual = 0.00246364 after 2 iterations
   Newton iteration 2: relative residual = 1.46357e-12
                       relative solution change = 1.45436e-05
      AMG solver residual = 0.00761034 after 1 iterations
   Newton iteration 3: relative residual = 2.063e-13
                       relative solution change = 6.42153e-08
   Newton iteration 0: relative residual = 6.18023e-10
      AMG solver residual = 0.000834624 after 2 iterations
   Newton iteration 1: relative residual = 5.43387e-13
                       relative solution change = 0.000812042
      AMG solver residual = 0.00258721 after 2 iterations
   Newton iteration 2: relative residual = 3.98835e-14
                       relative solution change = 3.64807e-07
   Newton iteration 0: relative residual = 2.15558e-08
      AMG solver residual = 0.000812412 after 2 iterations
   Newton iteration 1: relative residual = 1.8822e-11
                       relative solution change = 0.0283733
      AMG solver residual = 0.00242833 after 2 iterations
   Newton iteration 2: relative residual = 1.43951e-12
                       relative solution change = 1.44043e-05
      AMG solver residual = 0.00753462 after 1 iterations
   Newton iteration 3: relative residual = 2.03149e-13
                       relative solution change = 6.28627e-08
  --
  Subiteration:9 of 10
   Newton iteration 0: relative residual = 1.17936e-11
      AMG solver residual = 0.000768506 after 2 iterations
   Newton iteration 1: relative residual = 3.56532e-14
                       relative solution change = 1.55221e-05
      AMG solver residual = 0.000778541 after 2 iterations
   Newton iteration 2: relative residual = 5.1085e-15
                       relative solution change = 8.76788e-09
   Newton iteration 0: relative residual = 2.15376e-08
      AMG solver residual = 0.000800483 after 2 iterations
   Newton iteration 1: relative residual = 1.85883e-11
                       relative solution change = 0.0283951
      AMG solver residual = 0.00239011 after 2 iterations
   Newton iteration 2: relative residual = 1.41933e-12
                       relative solution change = 1.42791e-05
      AMG solver residual = 0.00745185 after 1 iterations
   Newton iteration 3: relative residual = 2.00557e-13
                       relative solution change = 6.39517e-08
   Newton iteration 0: relative residual = 6.15522e-10
      AMG solver residual = 0.000855815 after 2 iterations
   Newton iteration 1: relative residual = 5.52378e-13
                       relative solution change = 0.000812004
      AMG solver residual = 0.00264285 after 2 iterations
   Newton iteration 2: relative residual = 4.07672e-14
                       relative solution change = 3.73204e-07
   Newton iteration 0: relative residual = 2.1467e-08
      AMG solver residual = 0.000788577 after 2 iterations
   Newton iteration 1: relative residual = 1.83082e-11
                       relative solution change = 0.0283705
      AMG solver residual = 0.00235049 after 2 iterations
   Newton iteration 2: relative residual = 1.39501e-12
                       relative solution change = 1.41287e-05
      AMG solver residual = 0.00736507 after 1 iterations
   Newton iteration 3: relative residual = 1.97383e-13
                       relative solution change = 6.16646e-08
  --
  Subiteration:10 of 10
   Newton iteration 0: relative residual = 1.17451e-11
      AMG solver residual = 0.000744403 after 2 iterations
   Newton iteration 1: relative residual = 3.46982e-14
                       relative solution change = 1.55197e-05
      AMG solver residual = 0.000745402 after 2 iterations
   Newton iteration 2: relative residual = 4.98128e-15
                       relative solution change = 1.05224e-08
   Newton iteration 0: relative residual = 2.14488e-08
      AMG solver residual = 0.000776434 after 2 iterations
   Newton iteration 1: relative residual = 1.80733e-11
                       relative solution change = 0.0283925
      AMG solver residual = 0.00230774 after 2 iterations
   Newton iteration 2: relative residual = 1.37459e-12
                       relative solution change = 1.39963e-05
      AMG solver residual = 0.00727055 after 1 iterations
   Newton iteration 3: relative residual = 1.94768e-13
                       relative solution change = 6.05571e-08
   Newton iteration 0: relative residual = 6.13032e-10
      AMG solver residual = 0.000875906 after 2 iterations
   Newton iteration 1: relative residual = 5.60861e-13
                       relative solution change = 0.000811965
      AMG solver residual = 0.00269079 after 2 iterations
   Newton iteration 2: relative residual = 4.16131e-14
                       relative solution change = 3.80322e-07
   Newton iteration 0: relative residual = 2.13786e-08
      AMG solver residual = 0.000764383 after 2 iterations
   Newton iteration 1: relative residual = 1.77943e-11
                       relative solution change = 0.0283679
      AMG solver residual = 0.00226349 after 2 iterations
   Newton iteration 2: relative residual = 1.35021e-12
                       relative solution change = 1.38407e-05
      AMG solver residual = 0.00717046 after 1 iterations
   Newton iteration 3: relative residual = 1.91596e-13
                       relative solution change = 5.83363e-08
  ----
  dt: 0.005
    Vlasov    : 0.00589251 (time scale), 0.848535 (CFL)
  ----
  Distribution Function Extrema:
    Species 0:	1.50713e-05 [max]	8.0095e-11 [min]

Step 24 completed, simulation time is 1.2
----

Step 25
   Newton iteration 0: relative residual = 1.16969e-11
      AMG solver residual = 0.000720471 after 2 iterations
   Newton iteration 1: relative residual = 3.37574e-14
                       relative solution change = 1.55175e-05
      AMG solver residual = 0.000708304 after 2 iterations
   Newton iteration 2: relative residual = 4.85413e-15
                       relative solution change = 6.21369e-09
  --
  Specified time step is higher than stable time step. Using subiterations.
  10 subiterations will be made with sub_dt = 0.005
  You may disable this by setting simulation.fixed_dt_subiteration = false.
  --
  --
  Subiteration:1 of 10
   Newton iteration 0: relative residual = 4.85413e-15
      AMG solver residual = 0.00379776 after 1 iterations
   Newton iteration 1: relative residual = 7.49107e-16
                       relative solution change = 4.54283e-09
   Newton iteration 0: relative residual = 2.13606e-08
      AMG solver residual = 0.000752166 after 2 iterations
   Newton iteration 1: relative residual = 1.75606e-11
                       relative solution change = 0.0283898
      AMG solver residual = 0.00221593 after 2 iterations
   Newton iteration 2: relative residual = 1.32968e-12
                       relative solution change = 1.37053e-05
      AMG solver residual = 0.00706257 after 1 iterations
   Newton iteration 3: relative residual = 1.88972e-13
                       relative solution change = 5.74115e-08
   Newton iteration 0: relative residual = 6.10553e-10
      AMG solver residual = 0.000894715 after 2 iterations
   Newton iteration 1: relative residual = 5.68733e-13
                       relative solution change = 0.000811926
      AMG solver residual = 0.00273168 after 2 iterations
   Newton iteration 2: relative residual = 4.24178e-14
                       relative solution change = 3.91058e-07
   Newton iteration 0: relative residual = 2.12906e-08
      AMG solver residual = 0.000740115 after 2 iterations
   Newton iteration 1: relative residual = 1.72857e-11
                       relative solution change = 0.0283653
      AMG solver residual = 0.00216672 after 2 iterations
   Newton iteration 2: relative residual = 1.30556e-12
                       relative solution change = 1.35433e-05
      AMG solver residual = 0.00694854 after 1 iterations
   Newton iteration 3: relative residual = 1.85843e-13
                       relative solution change = 5.67698e-08
  --
  Subiteration:2 of 10
   Newton iteration 0: relative residual = 1.1649e-11
      AMG solver residual = 0.000697065 after 2 iterations
