time	m=0	m=1	m=2	m=2	m=4	m=5	m=5	m=7	m=8
0.100394	652.23	5.21113	32.5439	7.94529	31.2442	3.18264	26.7447	4.64832	2.00044
0.101017	653.172	4.47109	31.2827	7.18953	29.6983	5.55725	25.4821	4.53413	1.98566
0.10164	654.101	3.84359	29.9497	6.61398	28.1756	7.37505	25.0768	4.13225	2.05612
0.102266	655.029	3.50591	28.669	6.23331	27.0242	8.45898	25.5122	3.50002	2.20401
0.102896	655.95	3.5888	27.684	5.79987	26.5329	8.75693	26.6029	2.6559	2.38635
0.103532	656.824	4.01831	27.3497	4.99512	26.7702	8.20434	28.0639	1.58433	2.52651
0.10417	657.596	4.54772	27.9404	3.72106	27.5063	6.79159	29.5933	0.556634	2.57407
0.104793	658.256	4.96187	29.3507	2.28285	28.2954	4.78785	30.9396	1.03711	2.59237
0.105401	658.874	5.17468	31.188	1.31528	28.7563	2.82204	32.0498	1.72514	2.68974
0.105996	659.527	5.19176	33.0998	1.44747	28.7363	2.31469	32.9813	2.0701	2.88334
0.106582	660.249	5.08865	34.9353	1.91042	28.2829	3.40088	33.7585	2.20611	3.10356
0.107165	661.057	4.94043	36.6238	2.24839	27.4702	4.35169	34.331	2.31358	3.29411
0.10775	661.992	4.73864	38.0295	2.49063	26.3011	4.67501	34.6719	2.42752	3.46239
0.108342	663.068	4.4765	39.0169	2.62764	24.8155	4.43032	34.8207	2.45292	3.62615
0.108946	664.287	4.19469	39.4632	2.67944	23.1475	3.71751	34.8993	2.33646	3.81911
0.109568	665.698	3.93513	39.1839	2.80267	21.6125	2.56591	35.1622	2.10096	4.13203
0.110209	667.25	3.6683	38.2601	2.91499	21.1141	1.11529	35.765	1.67154	4.53474
0.110868	668.493	3.27097	37.6021	2.4902	22.8007	1.06898	36.1205	1.26288	4.568
0.111531	669.057	2.96848	37.9787	2.07107	26.2325	2.05711	35.4565	1.64476	3.90745
0.112196	669.408	2.76421	38.6379	2.26636	29.9403	2.0009	34.2435	1.81488	3.06028
0.112871	669.985	2.71676	38.908	2.74973	33.148	1.37498	33.1669	1.97866	2.40081
0.113549	670.773	2.89167	38.8399	3.47704	35.5896	0.488021	32.4128	2.412	1.87637
0.11423	671.709	3.24893	38.5018	4.4313	37.1425	1.07108	31.9872	3.12881	1.41986
0.114905	672.729	3.65441	37.8742	5.43589	37.6931	2.67754	31.8279	3.93548	1.04759
0.115575	673.761	3.97695	36.9584	6.31952	37.2049	4.39808	31.7618	4.57325	0.79504
0.11624	674.767	4.21532	35.836	7.08195	35.7592	5.84643	31.5362	4.92625	0.66466
0.116906	675.775	4.53901	34.6554	7.83387	33.5973	6.72018	30.9154	5.05387	0.59532
